record_id,scenario_family,source_name,source_url,source_basis,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web500-0447,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bottled olive oil,finished oil,BOT-OIL-903,bottled olive oil lot BOT-OIL-903 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0448,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh grapes,fresh produce,GRAPE-LOT-104,fresh grapes lot GRAPE-LOT-104 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0449,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",leaf lettuce,leafy greens,LETT-LOT-514,leaf lettuce lot LETT-LOT-514 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0450,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",prepared deli salad,prepared food,DELI-LOT-822,prepared deli salad lot DELI-LOT-822 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0451,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",fresh basil,fresh herbs,BASIL-LOT-042,Correction record reverses prior shipping event for fresh basil lot BASIL-LOT-042.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0452,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",fresh cucumber,fresh produce,CUC-LOT-118,Correction record reverses prior shipping event for fresh cucumber lot CUC-LOT-118.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0453,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",fresh sprouts,sprouts,SPR-LOT-220,Correction record reverses prior shipping event for fresh sprouts lot SPR-LOT-220.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0454,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",fresh tuna,seafood,TUNA-LOT-771,Correction record reverses prior shipping event for fresh tuna lot TUNA-LOT-771.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0455,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",soft cheese,soft cheese,CHEESE-LOT-319,Correction record reverses prior shipping event for soft cheese lot CHEESE-LOT-319.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0456,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",bulk olive oil,oil ingredient,OIL-LOT-540,Correction record reverses prior shipping event for bulk olive oil lot OIL-LOT-540.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0457,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",bottled olive oil,finished oil,BOT-OIL-903,Correction record reverses prior shipping event for bottled olive oil lot BOT-OIL-903.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0458,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",fresh grapes,fresh produce,GRAPE-LOT-104,Correction record reverses prior shipping event for fresh grapes lot GRAPE-LOT-104.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0459,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",leaf lettuce,leafy greens,LETT-LOT-514,Correction record reverses prior shipping event for leaf lettuce lot LETT-LOT-514.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0460,mixed-return-correction,GS1 EPCIS Standard,https://ref.gs1.org/standards/epcis/,"EPCIS defines visibility event data, shipping business-step examples, and TransformationEvent input/output semantics.",prepared deli salad,prepared food,DELI-LOT-822,Correction record reverses prior shipping event for prepared deli salad lot DELI-LOT-822.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0461,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh basil,fresh herbs,BASIL-LOT-042,Delivery note accompanies outgoing fresh basil lot BASIL-LOT-042 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0462,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh cucumber,fresh produce,CUC-LOT-118,Delivery note accompanies outgoing fresh cucumber lot CUC-LOT-118 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0463,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh sprouts,sprouts,SPR-LOT-220,Delivery note accompanies outgoing fresh sprouts lot SPR-LOT-220 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0464,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh tuna,seafood,TUNA-LOT-771,Delivery note accompanies outgoing fresh tuna lot TUNA-LOT-771 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0465,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",soft cheese,soft cheese,CHEESE-LOT-319,Delivery note accompanies outgoing soft cheese lot CHEESE-LOT-319 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0466,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",bulk olive oil,oil ingredient,OIL-LOT-540,Delivery note accompanies outgoing bulk olive oil lot OIL-LOT-540 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0467,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",bottled olive oil,finished oil,BOT-OIL-903,Delivery note accompanies outgoing bottled olive oil lot BOT-OIL-903 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0468,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh grapes,fresh produce,GRAPE-LOT-104,Delivery note accompanies outgoing fresh grapes lot GRAPE-LOT-104 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0469,mixed-delivery-note-out,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",leaf lettuce,leafy greens,LETT-LOT-514,Delivery note accompanies outgoing leaf lettuce lot LETT-LOT-514 to an external customer.,"[""shipping""]",[],manual_label_from_public_source_pattern
